4	;emp-4-1	;17	;0.6
5	;emp-5-1	;14	;540.4
6	;emp-6-1	;10	;480.8
7	;emp-7-1	;8	;0.9
8	;emp-8-1	;18	;120.4
9	;emp-9-1	;0	;200.5
10	;emp-10-1	;15	;0.7
11	;emp-11-1	;12	;120.4
12	;emp-12-1	;5	;0.5
13	;emp-13-1	;4	;30.4
14	;emp-14-1	;19	;20.1
15	;emp-15-1	;19	;360.7
16	;emp-16-1	;9	;50.6
17	;emp-17-1	;13	;80.0
18	;emp-18-1	;5	;20.6
19	;emp-19-1	;15	;360.4
20	;emp-20-1	;9	;280.4
21	;emp-21-1	;5	;560.8
22	;emp-22-1	;0	;50.7
23	;emp-23-1	;5	;280.0
24	;emp-24-1	;8	;0.9
25	;emp-25-1	;8	;540.1
26	;emp-26-1	;8	;120.7
27	;emp-27-1	;6	;120.7
28	;emp-28-1	;5	;140.8
29	;emp-29-1	;18	;280.0
30	;emp-30-1	;20	;180.6
1	;emp-1-1	;10	;320.4
2	;emp-2-1	;0	;0.5
3	;emp-3-1	;2	;320.9
4	;emp-4-1	;7	;0.1
5	;emp-5-1	;3	;40.4
6	;emp-6-1	;3	;180.3
7	;emp-7-1	;6	;80.9
8	;emp-8-1	;19	;0.0
9	;emp-9-1	;10	;720.4
10	;emp-10-1	;1	;50.0
11	;emp-11-1	;8	;320.5
12	;emp-12-1	;8	;350.4
13	;emp-13-1	;1	;120.6
14	;emp-14-1	;5	;60.1
15	;emp-15-1	;6	;350.2
16	;emp-16-1	;9	;60.9
17	;emp-17-1	;1	;0.1
18	;emp-18-1	;18	;60.5
19	;emp-19-1	;2	;630.4
20	;emp-20-1	;15	;0.8
21	;emp-21-1	;6	;490.6
22	;emp-22-1	;5	;120.1
23	;emp-23-1	;4	;280.5
24	;emp-24-1	;16	;150.0
25	;emp-25-1	;17	;720.4
26	;emp-26-1	;1	;0.2
27	;emp-27-1	;1	;0.0
28	;emp-28-1	;17	;720.0
29	;emp-29-1	;0	;350.8
30	;emp-30-1	;14	;280.7
1	;emp-1-1	;8	;60.7
2	;emp-2-1	;18	;0.3
3	;emp-3-1	;20	;180.6
4	;emp-4-1	;20	;120.9
5	;emp-5-1	;2	;0.9
6	;emp-6-1	;12	;90.0
7	;emp-7-1	;8	;10.3
8	;emp-8-1	;5	;60.9
9	;emp-9-1	;10	;640.3
10	;emp-10-1	;7	;90.6
11	;emp-11-1	;14	;70.0
12	;emp-12-1	;20	;100.3
13	;emp-13-1	;5	;300.4
14	;emp-14-1	;5	;60.7
15	;emp-15-1	;0	;250.8
16	;emp-16-1	;7	;60.2
17	;emp-17-1	;14	;0.0
18	;emp-18-1	;9	;180.0
19	;emp-19-1	;6	;400.5
20	;emp-20-1	;19	;420.1
21	;emp-21-1	;19	;320.6
22	;emp-22-1	;11	;560.3
23	;emp-23-1	;11	;200.1
24	;emp-24-1	;20	;20.6
25	;emp-25-1	;1	;200.6
26	;emp-26-1	;13	;270.4
27	;emp-27-1	;19	;20.6
28	;emp-28-1	;8	;0.4
29	;emp-29-1	;9	;150.4
30	;emp-30-1	;1	;630.1
1	;emp-1-1	;19	;400.4
2	;emp-2-1	;9	;180.4
3	;emp-3-1	;17	;240.2
4	;emp-4-1	;10	;250.5
5	;emp-5-1	;0	;100.5
6	;emp-6-1	;4	;0.0
7	;emp-7-1	;4	;200.7
8	;emp-8-1	;0	;60.6
9	;emp-9-1	;11	;560.6
10	;emp-10-1	;18	;0.5
11	;emp-11-1	;16	;100.7
12	;emp-12-1	;19	;120.2
13	;emp-13-1	;16	;360.5
14	;emp-14-1	;4	;240.6
15	;emp-15-1	;17	;80.3
16	;emp-16-1	;10	;420.0
17	;emp-17-1	;6	;640.9
18	;emp-18-1	;6	;320.6
19	;emp-19-1	;4	;0.0
20	;emp-20-1	;8	;320.7
21	;emp-21-1	;20	;240.8
22	;emp-22-1	;7	;20.3
23	;emp-23-1	;18	;270.3
24	;emp-24-1	;19	;810.8
25	;emp-25-1	;5	;300.0
26	;emp-26-1	;19	;90.2
27	;emp-27-1	;12	;80.5
28	;emp-28-1	;20	;120.7
29	;emp-29-1	;4	;120.4
30	;emp-30-1	;15	;320.9
1	;emp-1-1	;10	;360.6
2	;emp-2-1	;1	;140.1
3	;emp-3-1	;2	;90.8
4	;emp-4-1	;11	;240.5
5	;emp-5-1	;5	;280.8
6	;emp-6-1	;17	;40.1
7	;emp-7-1	;14	;540.3
8	;emp-8-1	;3	;150.5
9	;emp-9-1	;2	;560.1
10	;emp-10-1	;2	;0.9
11	;emp-11-1	;4	;240.2
12	;emp-12-1	;5	;0.0
13	;emp-13-1	;9	;0.3
14	;emp-14-1	;3	;40.8
15	;emp-15-1	;17	;720.6
16	;emp-16-1	;15	;630.6
17	;emp-17-1	;0	;630.5
18	;emp-18-1	;14	;810.6
19	;emp-19-1	;8	;360.6
20	;emp-20-1	;4	;40.9
21	;emp-21-1	;19	;270.1
22	;emp-22-1	;5	;400.7
23	;emp-23-1	;10	;210.7
24	;emp-24-1	;7	;210.5
25	;emp-25-1	;3	;0.4
26	;emp-26-1	;17	;40.5
27	;emp-27-1	;7	;80.1
28	;emp-28-1	;7	;70.6
29	;emp-29-1	;14	;30.5
30	;emp-30-1	;14	;350.1
1	;emp-1-1	;3	;30.7
2	;emp-2-1	;15	;0.0
3	;emp-3-1	;13	;280.5
4	;emp-4-1	;12	;90.1
5	;emp-5-1	;6	;200.3
6	;emp-6-1	;2	;210.0
7	;emp-7-1	;3	;60.1
8	;emp-8-1	;14	;180.8
9	;emp-9-1	;15	;20.3
10	;emp-10-1	;12	;40.9
11	;emp-11-1	;14	;480.9
12	;emp-12-1	;14	;60.6
13	;emp-13-1	;19	;20.0
14	;emp-14-1	;18	;560.9
15	;emp-15-1	;3	;560.8
16	;emp-16-1	;17	;0.4
17	;emp-17-1	;10	;420.2
18	;emp-18-1	;4	;150.9
19	;emp-19-1	;7	;50.2
20	;emp-20-1	;0	;180.7
21	;emp-21-1	;16	;240.0
22	;emp-22-1	;10	;0.5
23	;emp-23-1	;12	;30.4
24	;emp-24-1	;9	;280.6
25	;emp-25-1	;13	;150.2
26	;emp-26-1	;6	;0.8
27	;emp-27-1	;3	;40.6
28	;emp-28-1	;15	;560.1
29	;emp-29-1	;14	;0.2
30	;emp-30-1	;2	;60.4
1	;emp-1-1	;2	;320.1
2	;emp-2-1	;15	;0.9
3	;emp-3-1	;9	;210.4
4	;emp-4-1	;17	;350.8
5	;emp-5-1	;0	;240.9
6	;emp-6-1	;9	;640.3
7	;emp-7-1	;0	;320.4
8	;emp-8-1	;0	;350.1
9	;emp-9-1	;19	;60.7
10	;emp-10-1	;7	;80.3
11	;emp-11-1	;11	;0.7
12	;emp-12-1	;8	;540.8
13	;emp-13-1	;4	;90.0
14	;emp-14-1	;0	;0.4
15	;emp-15-1	;18	;420.2
16	;emp-16-1	;11	;140.5
17	;emp-17-1	;9	;640.5
18	;emp-18-1	;4	;720.5
19	;emp-19-1	;9	;240.8
20	;emp-20-1	;14	;450.2
21	;emp-21-1	;6	;20.8
22	;emp-22-1	;0	;420.0
23	;emp-23-1	;6	;210.5
24	;emp-24-1	;9	;490.9
25	;emp-25-1	;15	;0.4
26	;emp-26-1	;13	;350.9
27	;emp-27-1	;13	;270.0
28	;emp-28-1	;11	;10.9
29	;emp-29-1	;16	;350.9
30	;emp-30-1	;15	;0.8
1	;emp-1-1	;10	;400.0
2	;emp-2-1	;20	;540.6
3	;emp-3-1	;8	;0.1
4	;emp-4-1	;20	;80.2
5	;emp-5-1	;4	;70.1
6	;emp-6-1	;10	;0.3
7	;emp-7-1	;0	;360.1
8	;emp-8-1	;12	;150.4
9	;emp-9-1	;11	;60.3
10	;emp-10-1	;3	;160.3
11	;emp-11-1	;1	;810.4
12	;emp-12-1	;8	;90.9
13	;emp-13-1	;8	;10.3
14	;emp-14-1	;9	;60.7
15	;emp-15-1	;6	;20.1
16	;emp-16-1	;8	;20.1
17	;emp-17-1	;10	;560.9
18	;emp-18-1	;14	;0.1
19	;emp-19-1	;11	;80.2
20	;emp-20-1	;10	;540.3
21	;emp-21-1	;14	;40.5
22	;emp-22-1	;18	;60.9
23	;emp-23-1	;14	;20.5
24	;emp-24-1	;12	;30.8
25	;emp-25-1	;15	;0.4
26	;emp-26-1	;2	;180.9
27	;emp-27-1	;13	;20.6
28	;emp-28-1	;18	;320.4
29	;emp-29-1	;19	;160.6
30	;emp-30-1	;2	;360.0
1	;emp-1-1	;16	;560.4
2	;emp-2-1	;9	;240.8
3	;emp-3-1	;8	;120.0
4	;emp-4-1	;20	;540.3
5	;emp-5-1	;11	;20.3
6	;emp-6-1	;7	;90.9
7	;emp-7-1	;2	;0.8
8	;emp-8-1	;10	;240.4
9	;emp-9-1	;19	;60.6
10	;emp-10-1	;5	;40.0
11	;emp-11-1	;17	;0.3
12	;emp-12-1	;6	;120.6
13	;emp-13-1	;13	;540.9
14	;emp-14-1	;19	;630.7
15	;emp-15-1	;14	;540.3
16	;emp-16-1	;10	;180.6
17	;emp-17-1	;1	;450.1
18	;emp-18-1	;19	;120.5
19	;emp-19-1	;15	;60.1
20	;emp-20-1	;10	;720.5
21	;emp-21-1	;14	;60.9
22	;emp-22-1	;11	;50.9
23	;emp-23-1	;13	;80.9
24	;emp-24-1	;1	;0.7
25	;emp-25-1	;19	;210.8
26	;emp-26-1	;17	;480.5
27	;emp-27-1	;0	;0.7
28	;emp-28-1	;2	;560.3
29	;emp-29-1	;10	;360.5
30	;emp-30-1	;16	;120.6
1	;emp-1-1	;12	;80.5
2	;emp-2-1	;4	;350.6
3	;emp-3-1	;6	;0.1
4	;emp-4-1	;13	;320.6
5	;emp-5-1	;3	;40.8
6	;emp-6-1	;12	;240.9
7	;emp-7-1	;8	;630.9
8	;emp-8-1	;14	;630.1
9	;emp-9-1	;18	;240.3
10	;emp-10-1	;4	;0.6
11	;emp-11-1	;0	;720.3
12	;emp-12-1	;19	;0.9
13	;emp-13-1	;18	;420.2
14	;emp-14-1	;13	;360.1
15	;emp-15-1	;18	;720.2
16	;emp-16-1	;2	;450.3
17	;emp-17-1	;11	;60.0
18	;emp-18-1	;13	;80.4
19	;emp-19-1	;6	;180.4
20	;emp-20-1	;16	;150.5
21	;emp-21-1	;6	;560.6
22	;emp-22-1	;16	;720.0
23	;emp-23-1	;3	;140.2
24	;emp-24-1	;18	;640.3
25	;emp-25-1	;15	;350.1
26	;emp-26-1	;13	;140.2
27	;emp-27-1	;17	;240.3
28	;emp-28-1	;12	;140.2
29	;emp-29-1	;17	;50.6
30	;emp-30-1	;13	;630.1
1	;emp-1-1	;20	;630.8
2	;emp-2-1	;1	;90.4
3	;emp-3-1	;0	;20.4
4	;emp-4-1	;0	;150.0
5	;emp-5-1	;9	;400.5
6	;emp-6-1	;17	;240.5
7	;emp-7-1	;5	;0.6
8	;emp-8-1	;10	;20.5
9	;emp-9-1	;14	;810.0
10	;emp-10-1	;4	;540.9
11	;emp-11-1	;16	;40.6
12	;emp-12-1	;19	;270.1
13	;emp-13-1	;11	;70.5
14	;emp-14-1	;1	;0.7
15	;emp-15-1	;18	;250.0
16	;emp-16-1	;8	;0.7
17	;emp-17-1	;13	;210.3
18	;emp-18-1	;0	;640.8
19	;emp-19-1	;13	;0.2
20	;emp-20-1	;11	;320.2
21	;emp-21-1	;15	;450.8
22	;emp-22-1	;10	;160.0
23	;emp-23-1	;19	;270.7
24	;emp-24-1	;14	;50.8
25	;emp-25-1	;6	;60.1
26	;emp-26-1	;13	;0.7
27	;emp-27-1	;9	;720.9
28	;emp-28-1	;1	;810.1
29	;emp-29-1	;5	;560.1
30	;emp-30-1	;14	;60.4
1	;emp-1-1	;20	;120.6
2	;emp-2-1	;6	;450.5
3	;emp-3-1	;5	;240.0
4	;emp-4-1	;13	;450.3
5	;emp-5-1	;8	;240.0
6	;emp-6-1	;11	;50.1
7	;emp-7-1	;1	;0.3
8	;emp-8-1	;16	;360.1
9	;emp-9-1	;14	;450.9
10	;emp-10-1	;2	;0.8
11	;emp-11-1	;14	;360.1
12	;emp-12-1	;5	;60.3
13	;emp-13-1	;0	;240.7
14	;emp-14-1	;5	;180.8
15	;emp-15-1	;2	;100.2
16	;emp-16-1	;13	;0.4
17	;emp-17-1	;7	;140.6
18	;emp-18-1	;3	;80.3
19	;emp-19-1	;11	;630.5
20	;emp-20-1	;9	;400.7
21	;emp-21-1	;17	;250.2
22	;emp-22-1	;11	;360.9
23	;emp-23-1	;16	;60.8
24	;emp-24-1	;7	;0.8
25	;emp-25-1	;1	;270.0
26	;emp-26-1	;9	;270.9
27	;emp-27-1	;9	;210.8
28	;emp-28-1	;15	;100.8
29	;emp-29-1	;12	;0.7
30	;emp-30-1	;12	;50.4
1	;emp-1-1	;8	;280.3
2	;emp-2-1	;13	;0.2
3	;emp-3-1	;16	;560.6
4	;emp-4-1	;18	;120.2
5	;emp-5-1	;4	;40.3
6	;emp-6-1	;4	;100.6
7	;emp-7-1	;13	;640.0
8	;emp-8-1	;11	;50.0
9	;emp-9-1	;2	;100.9
10	;emp-10-1	;11	;50.7
11	;emp-11-1	;19	;0.7
12	;emp-12-1	;14	;0.4
13	;emp-13-1	;10	;360.0
14	;emp-14-1	;13	;400.3
15	;emp-15-1	;20	;50.0
16	;emp-16-1	;10	;420.7
17	;emp-17-1	;10	;0.4
18	;emp-18-1	;7	;200.8
19	;emp-19-1	;5	;90.9
20	;emp-20-1	;13	;320.5
21	;emp-21-1	;17	;10.7
22	;emp-22-1	;14	;280.4
23	;emp-23-1	;17	;40.0
24	;emp-24-1	;6	;540.9
25	;emp-25-1	;15	;10.3
26	;emp-26-1	;1	;320.6
27	;emp-27-1	;7	;360.1
28	;emp-28-1	;16	;10.6
29	;emp-29-1	;6	;240.5
30	;emp-30-1	;18	;300.5
1	;emp-1-1	;0	;80.5
2	;emp-2-1	;0	;180.6
3	;emp-3-1	;13	;480.1
4	;emp-4-1	;1	;30.6
5	;emp-5-1	;12	;480.0
6	;emp-6-1	;5	;320.8
7	;emp-7-1	;4	;250.0
8	;emp-8-1	;11	;640.6
9	;emp-9-1	;16	;0.9
10	;emp-10-1	;19	;0.5
11	;emp-11-1	;18	;270.0
12	;emp-12-1	;10	;0.2
13	;emp-13-1	;17	;160.2
14	;emp-14-1	;11	;0.1
15	;emp-15-1	;14	;250.7
16	;emp-16-1	;4	;320.3
17	;emp-17-1	;7	;0.0
18	;emp-18-1	;19	;210.6
19	;emp-19-1	;12	;20.1
20	;emp-20-1	;16	;210.0
21	;emp-21-1	;5	;50.2
22	;emp-22-1	;6	;150.2
23	;emp-23-1	;2	;100.2
24	;emp-24-1	;17	;320.0
25	;emp-25-1	;11	;420.5
26	;emp-26-1	;18	;640.0
27	;emp-27-1	;14	;420.9
28	;emp-28-1	;18	;0.5
29	;emp-29-1	;5	;160.8
30	;emp-30-1	;14	;0.6
1	;emp-1-1	;13	;630.0
2	;emp-2-1	;5	;0.6
3	;emp-3-1	;18	;240.6
4	;emp-4-1	;0	;250.7
5	;emp-5-1	;12	;280.1
6	;emp-6-1	;0	;270.7
7	;emp-7-1	;7	;480.7
8	;emp-8-1	;12	;0.9
9	;emp-9-1	;13	;0.6
10	;emp-10-1	;15	;240.5
11	;emp-11-1	;17	;0.1
12	;emp-12-1	;13	;60.7
13	;emp-13-1	;0	;0.6
14	;emp-14-1	;11	;350.5
15	;emp-15-1	;3	;210.8
16	;emp-16-1	;11	;300.0
17	;emp-17-1	;1	;720.7
18	;emp-18-1	;11	;80.5
19	;emp-19-1	;14	;180.5
20	;emp-20-1	;16	;560.9
21	;emp-21-1	;9	;400.9
22	;emp-22-1	;0	;280.9
23	;emp-23-1	;9	;50.5
24	;emp-24-1	;3	;480.8
25	;emp-25-1	;2	;360.2
26	;emp-26-1	;5	;0.3
27	;emp-27-1	;9	;0.9
28	;emp-28-1	;11	;360.0
29	;emp-29-1	;12	;180.1
30	;emp-30-1	;13	;560.8
1	;emp-1-1	;6	;30.2
2	;emp-2-1	;18	;720.3
3	;emp-3-1	;5	;540.8
4	;emp-4-1	;14	;160.1
5	;emp-5-1	;14	;70.8
6	;emp-6-1	;4	;540.9
7	;emp-7-1	;18	;240.3
8	;emp-8-1	;17	;60.1
9	;emp-9-1	;8	;0.2
10	;emp-10-1	;2	;120.3
11	;emp-11-1	;16	;400.5
12	;emp-12-1	;16	;420.7
13	;emp-13-1	;15	;100.5
14	;emp-14-1	;4	;0.2
15	;emp-15-1	;2	;0.0
16	;emp-16-1	;18	;0.3
17	;emp-17-1	;14	;320.8
18	;emp-18-1	;20	;350.5
19	;emp-19-1	;19	;60.4
20	;emp-20-1	;7	;0.1
21	;emp-21-1	;15	;280.9
22	;emp-22-1	;0	;0.7
23	;emp-23-1	;2	;280.0
24	;emp-24-1	;2	;180.0
25	;emp-25-1	;17	;560.3
26	;emp-26-1	;14	;480.8
27	;emp-27-1	;7	;210.7
28	;emp-28-1	;4	;360.4
29	;emp-29-1	;3	;0.0
30	;emp-30-1	;8	;180.9
1	;emp-1-1	;8	;450.1
2	;emp-2-1	;9	;280.4
3	;emp-3-1	;5	;630.1
4	;emp-4-1	;4	;120.2
5	;emp-5-1	;11	;0.9
6	;emp-6-1	;17	;0.7
7	;emp-7-1	;5	;0.3
8	;emp-8-1	;6	;450.7
9	;emp-9-1	;5	;250.3
10	;emp-10-1	;14	;150.1
11	;emp-11-1	;2	;20.7
12	;emp-12-1	;16	;70.7
13	;emp-13-1	;3	;0.9
14	;emp-14-1	;2	;40.9
15	;emp-15-1	;2	;320.9
16	;emp-16-1	;15	;90.2
17	;emp-17-1	;0	;250.4
18	;emp-18-1	;15	;0.2
19	;emp-19-1	;10	;0.3
20	;emp-20-1	;2	;0.5
21	;emp-21-1	;4	;20.8
22	;emp-22-1	;11	;140.8
23	;emp-23-1	;0	;360.3
24	;emp-24-1	;10	;120.8
25	;emp-25-1	;17	;350.4
26	;emp-26-1	;11	;0.0
27	;emp-27-1	;4	;240.7
28	;emp-28-1	;8	;240.1
29	;emp-29-1	;2	;360.4
30	;emp-30-1	;10	;0.7
1	;emp-1-1	;18	;90.6
2	;emp-2-1	;0	;60.4
3	;emp-3-1	;12	;240.4
4	;emp-4-1	;1	;450.7
5	;emp-5-1	;2	;280.7
6	;emp-6-1	;19	;270.2
7	;emp-7-1	;18	;120.2
8	;emp-8-1	;3	;80.8
9	;emp-9-1	;16	;400.2
10	;emp-10-1	;10	;720.5
11	;emp-11-1	;13	;70.6
12	;emp-12-1	;1	;450.9
13	;emp-13-1	;17	;210.1
14	;emp-14-1	;19	;180.7
15	;emp-15-1	;0	;720.3
16	;emp-16-1	;13	;180.8
17	;emp-17-1	;0	;720.2
18	;emp-18-1	;16	;420.6
19	;emp-19-1	;8	;400.1
20	;emp-20-1	;10	;20.1
21	;emp-21-1	;9	;60.7
22	;emp-22-1	;19	;30.2
23	;emp-23-1	;0	;450.2
24	;emp-24-1	;8	;0.5
25	;emp-25-1	;20	;60.1
26	;emp-26-1	;4	;0.9
27	;emp-27-1	;7	;140.7
28	;emp-28-1	;13	;30.8
29	;emp-29-1	;3	;640.8
30	;emp-30-1	;17	;640.7
1	;emp-1-1	;3	;270.8
2	;emp-2-1	;17	;300.4
3	;emp-3-1	;17	;640.9
4	;emp-4-1	;13	;280.1
5	;emp-5-1	;13	;80.4
6	;emp-6-1	;10	;120.1
7	;emp-7-1	;18	;40.2
8	;emp-8-1	;6	;40.6
9	;emp-9-1	;7	;50.1
10	;emp-10-1	;12	;120.3
11	;emp-11-1	;9	;30.6
12	;emp-12-1	;3	;60.6
13	;emp-13-1	;15	;90.5
14	;emp-14-1	;3	;0.5
15	;emp-15-1	;20	;300.9
16	;emp-16-1	;5	;420.3
17	;emp-17-1	;18	;210.2
18	;emp-18-1	;3	;0.4
19	;emp-19-1	;17	;160.2
20	;emp-20-1	;11	;70.0
21	;emp-21-1	;2	;0.2
22	;emp-22-1	;14	;90.4
23	;emp-23-1	;10	;20.4
24	;emp-24-1	;5	;150.9
25	;emp-25-1	;0	;10.5
26	;emp-26-1	;17	;180.5
27	;emp-27-1	;0	;630.7
28	;emp-28-1	;19	;60.1
29	;emp-29-1	;10	;180.1
30	;emp-30-1	;8	;280.6
1	;emp-1-1	;3	;30.7
2	;emp-2-1	;9	;210.7
3	;emp-3-1	;11	;0.0
4	;emp-4-1	;2	;100.9
5	;emp-5-1	;7	;270.0
6	;emp-6-1	;18	;320.6
7	;emp-7-1	;3	;0.6
8	;emp-8-1	;11	;360.1
9	;emp-9-1	;6	;810.6
10	;emp-10-1	;13	;720.0
11	;emp-11-1	;0	;240.5
12	;emp-12-1	;18	;100.8
13	;emp-13-1	;17	;280.5
14	;emp-14-1	;7	;540.9
15	;emp-15-1	;0	;400.3
16	;emp-16-1	;2	;420.9
17	;emp-17-1	;16	;0.6
18	;emp-18-1	;1	;270.2
19	;emp-19-1	;11	;720.3
20	;emp-20-1	;3	;450.3
21	;emp-21-1	;1	;200.0
22	;emp-22-1	;20	;80.7
23	;emp-23-1	;15	;80.1
24	;emp-24-1	;4	;560.0
25	;emp-25-1	;13	;560.3
26	;emp-26-1	;2	;0.6
27	;emp-27-1	;5	;20.3
28	;emp-28-1	;20	;90.1
29	;emp-29-1	;19	;0.5
30	;emp-30-1	;18	;450.5
1	;emp-1-1	;9	;280.6
2	;emp-2-1	;16	;20.8
3	;emp-3-1	;14	;360.2
4	;emp-4-1	;18	;150.9
5	;emp-5-1	;4	;280.8
6	;emp-6-1	;3	;140.1
7	;emp-7-1	;0	;420.1
8	;emp-8-1	;20	;560.7
9	;emp-9-1	;7	;540.6
10	;emp-10-1	;9	;630.1
11	;emp-11-1	;1	;180.7
12	;emp-12-1	;12	;540.6
13	;emp-13-1	;0	;200.0
14	;emp-14-1	;7	;60.4
15	;emp-15-1	;12	;0.8
16	;emp-16-1	;11	;300.0
17	;emp-17-1	;6	;70.2
18	;emp-18-1	;9	;150.9
19	;emp-19-1	;17	;0.5
20	;emp-20-1	;7	;80.5
21	;emp-21-1	;6	;40.1
22	;emp-22-1	;15	;350.6
23	;emp-23-1	;18	;160.2
24	;emp-24-1	;16	;450.1
25	;emp-25-1	;2	;240.5
26	;emp-26-1	;0	;150.9
27	;emp-27-1	;12	;0.5
28	;emp-28-1	;12	;810.9
29	;emp-29-1	;14	;200.0
30	;emp-30-1	;7	;480.0
1	;emp-1-1	;8	;160.6
2	;emp-2-1	;14	;180.2
3	;emp-3-1	;12	;240.9
4	;emp-4-1	;7	;0.7
5	;emp-5-1	;13	;150.0
6	;emp-6-1	;11	;210.7
7	;emp-7-1	;9	;0.3
8	;emp-8-1	;20	;540.6
9	;emp-9-1	;5	;120.4
10	;emp-10-1	;19	;0.4
11	;emp-11-1	;17	;180.2
12	;emp-12-1	;18	;420.9
13	;emp-13-1	;14	;0.2
14	;emp-14-1	;18	;0.0
15	;emp-15-1	;15	;120.0
16	;emp-16-1	;1	;0.8
17	;emp-17-1	;2	;0.0
18	;emp-18-1	;0	;640.9
19	;emp-19-1	;20	;0.8
20	;emp-20-1	;2	;0.4
21	;emp-21-1	;5	;180.9
22	;emp-22-1	;6	;40.9
23	;emp-23-1	;1	;70.1
24	;emp-24-1	;11	;0.7
25	;emp-25-1	;9	;270.6
26	;emp-26-1	;2	;120.8
27	;emp-27-1	;7	;20.1
28	;emp-28-1	;10	;30.6
29	;emp-29-1	;13	;320.3
30	;emp-30-1	;5	;0.8
1	;emp-1-1	;17	;80.1
2	;emp-2-1	;15	;240.2
3	;emp-3-1	;12	;280.2
4	;emp-4-1	;1	;80.9
5	;emp-5-1	;1	;120.6
6	;emp-6-1	;13	;60.6
7	;emp-7-1	;0	;20.7
8	;emp-8-1	;12	;480.1
9	;emp-9-1	;1	;240.5
10	;emp-10-1	;4	;0.7
11	;emp-11-1	;3	;200.4
12	;emp-12-1	;4	;0.4
13	;emp-13-1	;14	;240.5
14	;emp-14-1	;4	;210.3
15	;emp-15-1	;11	;60.0
16	;emp-16-1	;19	;50.2
17	;emp-17-1	;18	;810.4
18	;emp-18-1	;15	;20.2
19	;emp-19-1	;14	;400.8
20	;emp-20-1	;7	;70.8
21	;emp-21-1	;15	;360.4
22	;emp-22-1	;0	;360.8
23	;emp-23-1	;3	;250.3
24	;emp-24-1	;20	;350.9
25	;emp-25-1	;13	;100.5
26	;emp-26-1	;4	;60.5
27	;emp-27-1	;1	;60.1
28	;emp-28-1	;4	;0.2
29	;emp-29-1	;8	;240.6
30	;emp-30-1	;10	;360.5
1	;emp-1-1	;17	;270.4
2	;emp-2-1	;18	;280.7
3	;emp-3-1	;15	;0.2
4	;emp-4-1	;5	;60.0
5	;emp-5-1	;17	;640.6
6	;emp-6-1	;20	;50.1
7	;emp-7-1	;14	;160.0
8	;emp-8-1	;19	;720.3
9	;emp-9-1	;18	;560.2
10	;emp-10-1	;2	;0.6
11	;emp-11-1	;16	;210.5
12	;emp-12-1	;10	;480.2
13	;emp-13-1	;12	;160.7
14	;emp-14-1	;3	;400.3
15	;emp-15-1	;10	;240.7
16	;emp-16-1	;15	;200.0
17	;emp-17-1	;20	;0.0
18	;emp-18-1	;0	;120.9
19	;emp-19-1	;13	;70.5
20	;emp-20-1	;1	;810.8
21	;emp-21-1	;16	;40.6
22	;emp-22-1	;9	;140.4
23	;emp-23-1	;19	;0.0
24	;emp-24-1	;9	;350.2
25	;emp-25-1	;10	;270.3
26	;emp-26-1	;6	;160.1
27	;emp-27-1	;20	;120.7
28	;emp-28-1	;6	;350.2
29	;emp-29-1	;14	;270.4
30	;emp-30-1	;16	;100.7
1	;emp-1-1	;9	;60.0
2	;emp-2-1	;8	;150.8
3	;emp-3-1	;11	;30.4
4	;emp-4-1	;11	;180.1
5	;emp-5-1	;20	;0.5
6	;emp-6-1	;20	;720.8
7	;emp-7-1	;17	;80.2
8	;emp-8-1	;14	;540.7
9	;emp-9-1	;18	;200.7
10	;emp-10-1	;13	;30.2
11	;emp-11-1	;11	;640.0
12	;emp-12-1	;15	;240.4
13	;emp-13-1	;0	;40.7
14	;emp-14-1	;16	;0.0
15	;emp-15-1	;14	;30.4
16	;emp-16-1	;6	;60.0
17	;emp-17-1	;0	;360.7
18	;emp-18-1	;18	;0.8
19	;emp-19-1	;2	;640.3
20	;emp-20-1	;18	;0.6
21	;emp-21-1	;8	;0.8
22	;emp-22-1	;14	;160.0
23	;emp-23-1	;15	;120.1
24	;emp-24-1	;3	;280.5
25	;emp-25-1	;6	;630.9
26	;emp-26-1	;1	;40.3
27	;emp-27-1	;12	;200.6
28	;emp-28-1	;11	;540.2
29	;emp-29-1	;19	;630.7
30	;emp-30-1	;8	;640.1
1	;emp-1-1	;7	;0.7
2	;emp-2-1	;4	;140.9
3	;emp-3-1	;1	;640.9
4	;emp-4-1	;16	;0.3
5	;emp-5-1	;1	;200.1
6	;emp-6-1	;9	;490.0
7	;emp-7-1	;19	;80.4
8	;emp-8-1	;0	;90.5
9	;emp-9-1	;13	;100.1
10	;emp-10-1	;1	;320.2
11	;emp-11-1	;13	;240.4
12	;emp-12-1	;4	;70.7
13	;emp-13-1	;3	;720.5
14	;emp-14-1	;6	;210.9
15	;emp-15-1	;10	;810.9
16	;emp-16-1	;1	;210.9
17	;emp-17-1	;15	;50.7
18	;emp-18-1	;10	;0.6
19	;emp-19-1	;15	;0.8
20	;emp-20-1	;5	;540.4
21	;emp-21-1	;5	;60.8
22	;emp-22-1	;3	;320.9
23	;emp-23-1	;0	;560.8
24	;emp-24-1	;1	;0.8
25	;emp-25-1	;3	;80.3
26	;emp-26-1	;4	;480.2
27	;emp-27-1	;18	;280.9
28	;emp-28-1	;10	;80.8
29	;emp-29-1	;15	;400.4
30	;emp-30-1	;2	;490.9
